id,z1,z2
20250707-055456_step101999_idx0,5.6789017,13.341846
20250707-055456_step101999_idx1,6.468456,14.104703
20250707-055456_step101999_idx2,5.916964,13.117624
20250707-055456_step101999_idx3,5.710392,13.607966
20250707-055456_step102999_idx0,5.7536573,13.571205
20250707-055456_step102999_idx1,6.26273,13.774015
20250707-055456_step102999_idx2,5.681254,13.47336
20250707-055456_step102999_idx3,5.7200794,13.392183
20250707-055456_step103999_idx0,5.56626,13.731483
20250707-055456_step103999_idx1,5.689638,13.469565
20250707-055456_step103999_idx2,5.687007,13.660256
20250707-055456_step103999_idx3,6.3323884,14.243176
20250707-055456_step104999_idx0,5.56626,13.731483
20250707-055456_step104999_idx1,5.4419413,13.18983
20250707-055456_step104999_idx2,5.7476153,13.845529
20250707-055456_step104999_idx3,5.7766156,13.378884
20250707-055456_step105999_idx0,5.732538,13.55026
20250707-055456_step105999_idx1,6.4884996,13.953422
20250707-055456_step105999_idx2,6.248028,14.0566435
20250707-055456_step105999_idx3,5.1992917,13.48166
20250707-055456_step106999_idx0,5.7129564,13.737637
20250707-055456_step106999_idx1,5.5706415,13.625387
20250707-055456_step106999_idx2,5.4604654,13.833904
20250707-055456_step106999_idx3,5.1337647,12.97844
20250707-055456_step107999_idx0,5.7063994,13.486386
20250707-055456_step107999_idx1,5.2506833,13.220541
20250707-055456_step107999_idx2,5.6523685,13.668985
20250707-055456_step107999_idx3,5.8284593,13.862104
20250707-055456_step108999_idx0,5.7244787,13.572964
20250707-055456_step108999_idx1,6.468456,14.104703
20250707-055456_step108999_idx2,5.985271,13.478222
20250707-055456_step108999_idx3,5.5495377,13.587453
20250707-055456_step109999_idx0,5.985271,13.478222
20250707-055456_step109999_idx1,5.4635983,12.946208
20250707-055456_step109999_idx2,5.5408254,13.6878195
20250707-055456_step109999_idx3,5.355975,13.684725
20250707-055456_step110999_idx0,5.6382694,13.613165
20250707-055456_step110999_idx1,5.6417594,13.51349
20250707-055456_step110999_idx2,5.478283,13.321737
20250707-055456_step110999_idx3,4.819769,13.317662
20250707-055456_step111999_idx0,5.44073,13.72364
20250707-055456_step111999_idx1,6.261419,13.897802
20250707-055456_step111999_idx2,5.406466,13.739586
20250707-055456_step111999_idx3,5.9363046,13.5313425
20250707-055456_step112999_idx0,5.5718007,13.4503975
20250707-055456_step112999_idx1,5.7766156,13.378884
20250707-055456_step112999_idx2,6.3238835,13.929328
20250707-055456_step112999_idx3,5.8975215,13.748566
20250707-055456_step113999_idx0,5.5495377,13.587453
20250707-055456_step113999_idx1,5.50437,13.553377
20250707-055456_step113999_idx2,5.7063994,13.486386
20250707-055456_step113999_idx3,5.966648,13.715427
20250707-055456_step114999_idx0,5.4910154,13.357362
20250707-055456_step114999_idx1,5.767817,13.541554
20250707-055456_step114999_idx2,5.707352,13.285621
20250707-055456_step114999_idx3,5.7244787,13.572964
20250707-055456_step115999_idx0,5.402338,13.461148
20250707-055456_step115999_idx1,6.2014847,13.994361
20250707-055456_step115999_idx2,5.296655,13.235445
20250707-055456_step115999_idx3,5.8480034,13.475567
20250707-055456_step116999_idx0,5.490102,13.645753
20250707-055456_step116999_idx1,5.5718007,13.4503975
20250707-055456_step116999_idx2,6.248028,14.0566435
20250707-055456_step116999_idx3,5.9996862,13.6381855
20250707-055456_step117999_idx0,5.61277,13.43781
20250707-055456_step117999_idx1,5.6889114,13.790636
20250707-055456_step117999_idx2,5.5718007,13.4503975
20250707-055456_step117999_idx3,5.959655,13.661888
20250707-055456_step118999_idx0,5.580788,13.142243
20250707-055456_step118999_idx1,6.4399476,13.350501
20250707-055456_step118999_idx2,5.148075,12.9913435
20250707-055456_step118999_idx3,6.162778,13.547982
20250707-055456_step119999_idx0,5.7063994,13.486386
20250707-055456_step119999_idx1,5.941583,13.582291
20250707-055456_step119999_idx2,5.1969075,13.088079
20250707-055456_step119999_idx3,5.57255,13.234653
20250707-055456_step120999_idx0,5.966648,13.715427
20250707-055456_step120999_idx1,6.8040814,14.138355
20250707-055456_step120999_idx2,4.892732,13.198286
20250707-055456_step120999_idx3,5.7536573,13.571205
20250707-055456_step121999_idx0,5.248054,13.212049
20250707-055456_step121999_idx1,6.1318126,13.601174
20250707-055456_step121999_idx2,5.5288496,13.587096
20250707-055456_step121999_idx3,5.5079365,13.442635
20250707-055456_step122999_idx0,5.4748425,13.698544
20250707-055456_step122999_idx1,5.654483,13.591107
20250707-055456_step122999_idx2,5.365275,13.27876
20250707-055456_step122999_idx3,6.2494392,14.111528
20250707-055456_step123999_idx0,5.4704123,13.601654
20250707-055456_step123999_idx1,6.04908,13.332134
20250707-055456_step123999_idx2,5.8737197,13.604125
20250707-055456_step123999_idx3,5.686106,13.629691
20250707-055456_step124999_idx0,6.522477,13.982967
20250707-055456_step124999_idx1,6.216709,13.655615
20250707-055456_step124999_idx2,5.4229975,13.217564
20250707-055456_step124999_idx3,5.5164065,13.1528015
20250707-055456_step125999_idx0,5.462665,13.243055
20250707-055456_step125999_idx1,5.697856,13.6886835
20250707-055456_step125999_idx2,6.04908,13.332134
20250707-055456_step125999_idx3,5.7766156,13.378884
20250707-055456_step126999_idx0,5.5626025,13.530185
20250707-055456_step126999_idx1,5.9555836,13.784408
20250707-055456_step126999_idx2,5.579774,13.37208
20250707-055456_step126999_idx3,5.876336,13.739835
20250707-055456_step127999_idx0,5.652816,13.259184
20250707-055456_step127999_idx1,5.688354,13.593858
20250707-055456_step127999_idx2,5.686106,13.629691
20250707-055456_step127999_idx3,5.892554,13.760435
20250707-055456_step128999_idx0,5.582414,13.84878
20250707-055456_step128999_idx1,5.44073,13.72364
20250707-055456_step128999_idx2,5.9446173,13.337963
20250707-055456_step128999_idx3,5.459166,13.778001
20250707-055456_step129999_idx0,5.8671513,13.781006
20250707-055456_step129999_idx1,5.515303,13.508485
20250707-055456_step129999_idx2,5.998153,13.334322
20250707-055456_step129999_idx3,5.521872,13.270504
20250707-055456_step130999_idx0,5.652466,13.582199
20250707-055456_step130999_idx1,5.4239454,13.433588
20250707-055456_step130999_idx2,5.7423053,13.372255
20250707-055456_step130999_idx3,5.8284593,13.862104
20250707-055456_step131999_idx0,5.5297065,13.615542
20250707-055456_step131999_idx1,5.6372623,13.521318
20250707-055456_step131999_idx2,5.373368,13.8593855
20250707-055456_step131999_idx3,5.748452,13.41983
20250707-055456_step132999_idx0,5.7760205,13.688884
20250707-055456_step132999_idx1,6.2735744,13.50769
20250707-055456_step132999_idx2,5.828303,13.751566
20250707-055456_step132999_idx3,5.4867253,13.617128
20250707-055456_step133999_idx0,5.6536293,13.458924
20250707-055456_step133999_idx1,5.7760205,13.688884
20250707-055456_step133999_idx2,5.5642085,13.564374
20250707-055456_step133999_idx3,5.203782,13.592835
20250707-055456_step134999_idx0,5.1963677,13.226282
20250707-055456_step134999_idx1,5.5720477,13.512511
20250707-055456_step134999_idx2,6.468456,14.104703
20250707-055456_step134999_idx3,5.3236895,13.5268345
20250707-055456_step135999_idx0,6.468456,14.104703
20250707-055456_step135999_idx1,5.8538365,13.590906
20250707-055456_step135999_idx2,5.780815,13.42373
20250707-055456_step135999_idx3,5.721686,13.628155
20250707-055456_step136999_idx0,5.3814054,13.510606
20250707-055456_step136999_idx1,5.61277,13.43781
20250707-055456_step136999_idx2,5.58032,13.360762
20250707-055456_step136999_idx3,5.8538365,13.590906
20250707-055456_step137999_idx0,5.8258004,13.795535
20250707-055456_step137999_idx1,5.61277,13.43781
20250707-055456_step137999_idx2,5.515303,13.508485
20250707-055456_step137999_idx3,5.467318,13.598388
20250707-055456_step138999_idx0,5.9346833,13.757238
20250707-055456_step138999_idx1,5.450596,13.546796
20250707-055456_step138999_idx2,5.608294,13.315497
20250707-055456_step138999_idx3,5.459166,13.778001
20250707-055456_step139999_idx0,5.6908646,13.054789
20250707-055456_step139999_idx1,5.234913,13.3262615
20250707-055456_step139999_idx2,4.9971304,13.449414
20250707-055456_step139999_idx3,5.780815,13.42373
20250707-055456_step140999_idx0,5.472826,13.470217
20250707-055456_step140999_idx1,5.73364,13.497509
20250707-055456_step140999_idx2,5.7002845,13.7855015
20250707-055456_step140999_idx3,5.56626,13.731483
20250707-055456_step141999_idx0,5.826545,13.564231
20250707-055456_step141999_idx1,5.4726987,13.433292
20250707-055456_step141999_idx2,5.5287876,13.6582775
20250707-055456_step141999_idx3,5.4374,13.680154
20250707-055456_step142999_idx0,5.506282,13.489726
20250707-055456_step142999_idx1,7.140726,14.275814
20250707-055456_step142999_idx2,5.56626,13.731483
20250707-055456_step142999_idx3,5.7129564,13.737637
20250707-055456_step143999_idx0,5.7766156,13.378884
20250707-055456_step143999_idx1,5.450151,13.653827
20250707-055456_step143999_idx2,5.3531704,13.370003
20250707-055456_step143999_idx3,5.7162924,13.650067
20250707-055456_step144999_idx0,5.9298263,13.833554
20250707-055456_step144999_idx1,5.583917,13.621988
20250707-055456_step144999_idx2,5.6823435,13.227112
20250707-055456_step144999_idx3,6.00722,13.548289
20250707-055456_step145999_idx0,5.334525,13.331147
20250707-055456_step145999_idx1,5.7447295,13.573188
20250707-055456_step145999_idx2,5.754809,13.8034315
20250707-055456_step145999_idx3,5.7710996,13.454398
20250707-055456_step146999_idx0,5.4682655,13.596189
20250707-055456_step146999_idx1,5.6889114,13.790636
20250707-055456_step146999_idx2,5.5718007,13.4503975
20250707-055456_step146999_idx3,5.7557187,13.478272
20250707-055456_step147999_idx0,5.45105,13.294646
20250707-055456_step147999_idx1,5.644363,13.611972
20250707-055456_step147999_idx2,5.7244787,13.572964
20250707-055456_step147999_idx3,5.5312185,13.625606
20250707-055456_step148999_idx0,5.5016046,13.221871
20250707-055456_step148999_idx1,5.44073,13.72364
20250707-055456_step148999_idx2,5.101383,13.201004
20250707-055456_step148999_idx3,5.742727,13.368245
20250707-055456_step149999_idx0,5.8158555,13.271646
20250707-055456_step149999_idx1,5.537979,13.483912
20250707-055456_step149999_idx2,5.644363,13.611972
20250707-055456_step149999_idx3,5.767817,13.541554
20250707-055456_step150999_idx0,6.1207914,13.499912
20250707-055456_step150999_idx1,5.834836,13.426644
20250707-055456_step150999_idx2,5.41866,13.50074
20250707-055456_step150999_idx3,5.707186,13.771631
20250707-055456_step151999_idx0,5.5599365,13.56257
20250707-055456_step151999_idx1,5.7456264,13.400781
20250707-055456_step151999_idx2,5.56626,13.731483
20250707-055456_step151999_idx3,5.7889166,13.505066
20250707-055456_step152999_idx0,5.185349,13.21117
20250707-055456_step152999_idx1,5.767817,13.541554
20250707-055456_step152999_idx2,5.3531704,13.370003
20250707-055456_step152999_idx3,5.767817,13.541554
20250707-055456_step153999_idx0,5.5718007,13.4503975
20250707-055456_step153999_idx1,5.251226,13.34108
20250707-055456_step153999_idx2,5.452937,13.551877
20250707-055456_step153999_idx3,5.5718007,13.4503975
20250707-055456_step154999_idx0,5.410076,13.382825
20250707-055456_step154999_idx1,5.780815,13.42373
20250707-055456_step154999_idx2,6.3258414,13.943137
20250707-055456_step154999_idx3,6.3106303,13.796578
20250707-055456_step155999_idx0,5.9298263,13.833554
20250707-055456_step155999_idx1,5.674934,13.692828
20250707-055456_step155999_idx2,5.2451725,12.911903
20250707-055456_step155999_idx3,5.3112392,13.683035
20250707-055456_step156999_idx0,5.6378417,13.45844
20250707-055456_step156999_idx1,5.742729,13.358857
20250707-055456_step156999_idx2,5.589307,13.722241
20250707-055456_step156999_idx3,5.80336,13.708674
20250707-055456_step157999_idx0,6.854595,14.218351
20250707-055456_step157999_idx1,5.554575,13.531868
20250707-055456_step157999_idx2,5.4635983,12.946208
20250707-055456_step157999_idx3,5.644363,13.611972
20250707-055456_step158999_idx0,5.780815,13.42373
20250707-055456_step158999_idx1,5.4848146,13.431627
20250707-055456_step158999_idx2,5.799734,13.616048
20250707-055456_step158999_idx3,5.7075305,13.5263
20250707-055456_step159999_idx0,5.3578215,13.223619
20250707-055456_step159999_idx1,5.4910154,13.357362
20250707-055456_step159999_idx2,5.4409204,13.390721
20250707-055456_step159999_idx3,5.658518,13.445676
20250707-055456_step160999_idx0,6.345395,13.901747
20250707-055456_step160999_idx1,5.8284593,13.862104
20250707-055456_step160999_idx2,5.929008,13.8959675
20250707-055456_step160999_idx3,6.565008,14.029437
20250707-055456_step161999_idx0,5.4075885,13.1074095
20250707-055456_step161999_idx1,5.7536573,13.571205
20250707-055456_step161999_idx2,5.3530536,13.429561
20250707-055456_step161999_idx3,5.313116,13.248307
20250707-055456_step162999_idx0,5.626608,13.493468
20250707-055456_step162999_idx1,6.522477,13.982967
20250707-055456_step162999_idx2,6.3409734,13.987669
20250707-055456_step162999_idx3,6.7805314,14.0499735
20250707-055456_step163999_idx0,5.6889114,13.790636
20250707-055456_step163999_idx1,5.7001085,13.654543
20250707-055456_step163999_idx2,5.923921,13.694707
20250707-055456_step163999_idx3,5.7536573,13.571205
20250707-055456_step164999_idx0,5.459166,13.778001
20250707-055456_step164999_idx1,5.6987357,13.321034
20250707-055456_step164999_idx2,5.5109,13.62286
20250707-055456_step164999_idx3,5.555995,13.5123005
20250707-055456_step165999_idx0,5.688354,13.593858
20250707-055456_step165999_idx1,5.663331,13.65968
20250707-055456_step165999_idx2,5.828303,13.751566
20250707-055456_step165999_idx3,5.551254,13.691589
20250707-055456_step166999_idx0,5.6036463,13.454172
20250707-055456_step166999_idx1,5.459166,13.778001
20250707-055456_step166999_idx2,5.729522,13.631882
20250707-055456_step166999_idx3,5.663331,13.65968
20250707-055456_step167999_idx0,5.5918913,14.007953
20250707-055456_step167999_idx1,5.4922814,13.35772
20250707-055456_step167999_idx2,6.1063504,13.942477
20250707-055456_step167999_idx3,5.6889114,13.790636
20250707-055456_step168999_idx0,5.749888,13.513551
20250707-055456_step168999_idx1,5.7766156,13.378884
20250707-055456_step168999_idx2,5.3308578,13.141191
20250707-055456_step168999_idx3,7.028398,14.290069
20250707-055456_step169999_idx0,5.6889114,13.790636
20250707-055456_step169999_idx1,5.7536573,13.571205
20250707-055456_step169999_idx2,6.5218067,13.759145
20250707-055456_step169999_idx3,5.2928877,13.595484
20250707-055456_step170999_idx0,5.931812,13.651708
20250707-055456_step170999_idx1,5.6262703,13.644624
20250707-055456_step170999_idx2,5.401995,13.055887
20250707-055456_step170999_idx3,5.50714,13.073057
20250707-055456_step171999_idx0,5.780815,13.42373
20250707-055456_step171999_idx1,5.86055,13.53622
20250707-055456_step171999_idx2,5.7123055,13.736797
20250707-055456_step171999_idx3,5.4846196,13.508061
20250707-055456_step172999_idx0,5.644363,13.611972
20250707-055456_step172999_idx1,5.890983,13.295966
20250707-055456_step172999_idx2,5.56626,13.731483
20250707-055456_step172999_idx3,5.772972,13.484683
20250707-055456_step173999_idx0,5.56626,13.731483
20250707-055456_step173999_idx1,5.343151,13.383502
20250707-055456_step173999_idx2,5.6422935,13.429656
20250707-055456_step173999_idx3,5.799352,13.696167
20250707-055456_step174999_idx0,5.023124,13.533518
20250707-055456_step174999_idx1,6.0015297,13.724998
20250707-055456_step174999_idx2,6.543787,13.760274
20250707-055456_step174999_idx3,5.5718007,13.4503975
20250707-055456_step175999_idx0,5.44073,13.72364
20250707-055456_step175999_idx1,5.0961766,13.142988
20250707-055456_step175999_idx2,5.4910154,13.357362
20250707-055456_step175999_idx3,5.7766156,13.378884
20250707-055456_step176999_idx0,5.6889114,13.790636
20250707-055456_step176999_idx1,5.837604,13.267472
20250707-055456_step176999_idx2,5.386153,13.762135
20250707-055456_step176999_idx3,5.7224417,13.479931
20250707-055456_step177999_idx0,5.556301,13.636718
20250707-055456_step177999_idx1,5.7453446,13.914243
20250707-055456_step177999_idx2,5.663331,13.65968
20250707-055456_step177999_idx3,5.50437,13.553377
20250707-055456_step178999_idx0,4.9817386,13.488082
20250707-055456_step178999_idx1,5.8671513,13.781006
20250707-055456_step178999_idx2,5.6889114,13.790636
20250707-055456_step178999_idx3,5.3852572,13.466601
20250707-055456_step179999_idx0,5.6892014,13.628118
20250707-055456_step179999_idx1,5.459166,13.778001
20250707-055456_step179999_idx2,5.5718007,13.4503975
20250707-055456_step179999_idx3,5.6209126,13.438538
20250707-055456_step180999_idx0,5.7504916,13.4880905
20250707-055456_step180999_idx1,5.56626,13.731483
20250707-055456_step180999_idx2,5.985271,13.478222
20250707-055456_step180999_idx3,5.7536573,13.571205
20250707-055456_step181999_idx0,5.6889114,13.790636
20250707-055456_step181999_idx1,5.6094046,13.334131
20250707-055456_step181999_idx2,5.553344,13.325704
20250707-055456_step181999_idx3,5.4374,13.680154
20250707-055456_step182999_idx0,5.4799924,13.418117
20250707-055456_step182999_idx1,5.459166,13.778001
20250707-055456_step182999_idx2,6.7189484,14.252242
20250707-055456_step182999_idx3,6.1064305,13.4394
20250707-055456_step183999_idx0,5.707352,13.285621
20250707-055456_step183999_idx1,6.543787,13.760274
20250707-055456_step183999_idx2,5.5718007,13.4503975
20250707-055456_step183999_idx3,5.931812,13.651708
20250707-055456_step184999_idx0,5.966648,13.715427
20250707-055456_step184999_idx1,6.248028,14.0566435
20250707-055456_step184999_idx2,5.931812,13.651708
20250707-055456_step184999_idx3,5.271783,13.687344
20250707-055456_step185999_idx0,5.2815957,13.377296
20250707-055456_step185999_idx1,6.4482365,13.974735
20250707-055456_step185999_idx2,6.336534,13.967076
20250707-055456_step185999_idx3,5.151662,12.981207
20250707-055456_step186999_idx0,5.776113,13.607205
20250707-055456_step186999_idx1,5.6666064,13.570023
20250707-055456_step186999_idx2,5.4746156,13.510092
20250707-055456_step186999_idx3,5.56626,13.731483
20250707-055456_step187999_idx0,5.742033,13.379622
20250707-055456_step187999_idx1,5.6209264,13.449382
20250707-055456_step187999_idx2,5.780174,13.372066
20250707-055456_step187999_idx3,5.515303,13.508485
20250707-055456_step188999_idx0,5.8182197,13.711089
20250707-055456_step188999_idx1,5.9257145,13.461269
20250707-055456_step188999_idx2,5.7447295,13.573188
20250707-055456_step188999_idx3,5.7447295,13.573188
20250707-055456_step189999_idx0,5.515303,13.508485
20250707-055456_step189999_idx1,5.6939597,13.410225
20250707-055456_step189999_idx2,5.6338906,13.398459
20250707-055456_step189999_idx3,5.3906646,13.499886
20250707-055456_step190999_idx0,5.2815957,13.377296
20250707-055456_step190999_idx1,5.3624463,13.5411625
20250707-055456_step190999_idx2,5.459166,13.778001
20250707-055456_step190999_idx3,5.549911,13.390592
20250707-055456_step191999_idx0,5.73906,13.612341
20250707-055456_step191999_idx1,6.370033,13.833023
20250707-055456_step191999_idx2,5.9478097,13.553653
20250707-055456_step191999_idx3,6.761847,13.977143
20250707-055456_step192999_idx0,6.108035,13.370276
20250707-055456_step192999_idx1,6.479971,13.962237
20250707-055456_step192999_idx2,5.780815,13.42373
20250707-055456_step192999_idx3,5.5464444,13.380582
20250707-055456_step193999_idx0,5.589307,13.722241
20250707-055456_step193999_idx1,5.4388204,13.31465
20250707-055456_step193999_idx2,5.2815957,13.377296
20250707-055456_step193999_idx3,5.3227572,13.162832
20250707-055456_step194999_idx0,5.358355,13.408227
20250707-055456_step194999_idx1,5.5475063,13.61147
20250707-055456_step194999_idx2,5.64285,13.343453
20250707-055456_step194999_idx3,5.7711096,13.572135
20250707-055456_step195999_idx0,5.9363046,13.5313425
20250707-055456_step195999_idx1,5.2878656,13.431374
20250707-055456_step195999_idx2,5.8158555,13.271646
20250707-055456_step195999_idx3,5.0262675,13.446327
20250707-055456_step196999_idx0,5.4146595,13.296867
20250707-055456_step196999_idx1,5.658518,13.445676
20250707-055456_step196999_idx2,6.4185967,14.049946
20250707-055456_step196999_idx3,5.56626,13.731483
20250707-055456_step197999_idx0,5.3388357,13.7023735
20250707-055456_step197999_idx1,5.4431577,13.444629
20250707-055456_step197999_idx2,5.6725626,13.767089
20250707-055456_step197999_idx3,4.9779897,13.359165
20250707-055456_step198999_idx0,5.7059293,13.451555
20250707-055456_step198999_idx1,5.799734,13.616048
20250707-055456_step198999_idx2,5.686106,13.629691
20250707-055456_step198999_idx3,5.685506,13.448841
20250707-055456_step199999_idx0,5.4910154,13.357362
20250707-055456_step199999_idx1,5.697856,13.6886835
20250707-055456_step199999_idx2,5.515303,13.508485
20250707-055456_step199999_idx3,5.5767555,13.566829
20250707-105025_step000999_idx0,8.260584,11.1835165
20250707-105025_step000999_idx1,8.327909,11.578713
20250707-105025_step000999_idx2,8.338444,11.62242
20250707-105025_step000999_idx3,8.189959,11.576945
20250707-105025_step001999_idx0,12.3010025,7.58542
20250707-105025_step001999_idx1,8.990256,11.434652
20250707-105025_step001999_idx2,9.030693,11.738064
20250707-105025_step001999_idx3,8.990256,11.434652
20250707-105025_step002999_idx0,10.546191,9.522835
20250707-105025_step002999_idx1,10.506538,9.452874
20250707-105025_step002999_idx2,10.546191,9.522835
20250707-105025_step002999_idx3,10.847278,9.271032
20250707-105025_step003999_idx0,7.7172217,11.562904
20250707-105025_step003999_idx1,7.6978536,14.440419
20250707-105025_step003999_idx2,7.533832,14.3705
20250707-105025_step003999_idx3,7.848144,11.531096
20250707-105025_step004999_idx0,8.041666,11.106276
20250707-105025_step004999_idx1,8.041666,11.106276
20250707-105025_step004999_idx2,7.6350427,14.448195
20250707-105025_step004999_idx3,7.9196453,11.332764
20250707-105025_step005999_idx0,7.7714167,10.949222
20250707-105025_step005999_idx1,7.7714167,10.949222
20250707-105025_step005999_idx2,7.7714167,10.949222
20250707-105025_step005999_idx3,7.7714167,10.949222
20250707-105025_step006999_idx0,11.85276,8.387843
20250707-105025_step006999_idx1,12.295422,6.752104
20250707-105025_step006999_idx2,12.312166,6.7805996
20250707-105025_step006999_idx3,12.28328,6.8763075
20250707-105025_step007999_idx0,8.529395,11.305167
20250707-105025_step007999_idx1,7.23346,14.355231
20250707-105025_step007999_idx2,8.529395,11.305167
20250707-105025_step007999_idx3,8.615871,13.466284
20250707-105025_step008999_idx0,6.7582703,14.508482
20250707-105025_step008999_idx1,7.484832,14.455205
20250707-105025_step008999_idx2,6.349927,14.68046
20250707-105025_step008999_idx3,6.7803993,14.4095745
20250707-105025_step009999_idx0,12.275173,6.659271
20250707-105025_step009999_idx1,12.236551,6.7913537
20250707-105025_step009999_idx2,12.229266,6.7605586
20250707-105025_step009999_idx3,12.282769,6.578442
20250707-105025_step010999_idx0,8.160236,10.977008
20250707-105025_step010999_idx1,8.332529,11.072224
20250707-105025_step010999_idx2,8.313859,11.282508
20250707-105025_step010999_idx3,8.172158,10.953579
20250707-105025_step011999_idx0,8.106856,14.139467
20250707-105025_step011999_idx1,7.944836,11.464846
20250707-105025_step011999_idx2,8.15601,11.467438
20250707-105025_step011999_idx3,8.194307,12.115499
20250707-105025_step012999_idx0,12.332847,6.7625313
20250707-105025_step012999_idx1,12.2056265,6.8457103
20250707-105025_step012999_idx2,12.243835,6.74381
20250707-105025_step012999_idx3,12.367135,6.690554
20250707-105025_step013999_idx0,8.6321125,10.674342
20250707-105025_step013999_idx1,5.519011,4.630324
20250707-105025_step013999_idx2,5.899567,7.6546674
20250707-105025_step013999_idx3,8.393931,11.225947
20250707-105025_step014999_idx0,6.563812,14.772149
20250707-105025_step014999_idx1,6.3717613,14.3922
20250707-105025_step014999_idx2,6.238164,14.648331
20250707-105025_step014999_idx3,6.714683,14.708616
20250707-105025_step015999_idx0,5.2012787,12.829152
20250707-105025_step015999_idx1,5.309921,12.883669
20250707-105025_step015999_idx2,5.0766234,13.220611
20250707-105025_step015999_idx3,5.2838244,13.202364
20250707-105025_step016999_idx0,4.898098,12.898789
20250707-105025_step016999_idx1,5.2415266,12.946618
20250707-105025_step016999_idx2,5.400639,12.760458
20250707-105025_step016999_idx3,5.024932,12.981148
20250707-105025_step017999_idx0,5.4647937,13.059099
20250707-105025_step017999_idx1,5.1751637,12.820465
20250707-105025_step017999_idx2,5.4635997,13.03061
20250707-105025_step017999_idx3,5.259906,12.998918
20250707-105025_step018999_idx0,6.4926496,14.126996
20250707-105025_step018999_idx1,5.436098,13.298014
20250707-105025_step018999_idx2,6.1537366,13.584775
20250707-105025_step018999_idx3,5.2827897,13.048198
20250707-105025_step019999_idx0,6.601347,11.279252
20250707-105025_step019999_idx1,6.0601597,13.947404
20250707-105025_step019999_idx2,6.0565853,11.243984
20250707-105025_step019999_idx3,5.388354,13.3102045
20250707-105025_step020999_idx0,5.893973,13.726403
20250707-105025_step020999_idx1,5.6114836,12.931044
20250707-105025_step020999_idx2,5.592653,12.873797
20250707-105025_step020999_idx3,5.3594294,12.744899
20250707-105025_step021999_idx0,6.29448,13.102009
20250707-105025_step021999_idx1,7.4710803,12.053261
20250707-105025_step021999_idx2,7.9748716,11.282128
20250707-105025_step021999_idx3,6.5840836,13.356054
20250707-105025_step022999_idx0,6.1343346,12.939915
20250707-105025_step022999_idx1,6.462971,13.355525
20250707-105025_step022999_idx2,7.1075745,13.953007
20250707-105025_step022999_idx3,6.140378,13.091173
20250707-105025_step023999_idx0,7.008144,14.073892
20250707-105025_step023999_idx1,10.260967,9.063063
20250707-105025_step023999_idx2,6.8811216,13.8915415
20250707-105025_step023999_idx3,7.4194365,14.374079
20250707-105025_step024999_idx0,6.823689,13.870091
20250707-105025_step024999_idx1,7.2778206,14.13115
20250707-105025_step024999_idx2,8.3227415,11.247799
20250707-105025_step024999_idx3,7.120092,14.068867
20250707-105025_step025999_idx0,10.043516,9.250073
20250707-105025_step025999_idx1,8.199069,11.912727
20250707-105025_step025999_idx2,10.664403,8.326904
20250707-105025_step025999_idx3,7.440479,14.348631
20250707-105025_step026999_idx0,7.4680653,14.201489
20250707-105025_step026999_idx1,11.189083,8.372148
20250707-105025_step026999_idx2,12.261952,6.9088135
20250707-105025_step026999_idx3,12.207675,6.9799237
20250707-105025_step027999_idx0,7.3734927,14.280978
20250707-105025_step027999_idx1,12.232908,6.789635
20250707-105025_step027999_idx2,10.664403,8.326904
20250707-105025_step027999_idx3,12.114289,6.9732943
20250707-105025_step028999_idx0,12.2838335,6.830536
20250707-105025_step028999_idx1,10.989725,8.342093
20250707-105025_step028999_idx2,12.30807,6.933914
20250707-105025_step028999_idx3,11.646205,7.8085027
20250707-105025_step029999_idx0,11.420641,8.28888
20250707-105025_step029999_idx1,11.005009,8.233395
20250707-105025_step029999_idx2,10.725193,8.401035
20250707-105025_step029999_idx3,10.793295,8.324017
20250707-105025_step030999_idx0,12.2958145,6.6064544
20250707-105025_step030999_idx1,7.4647245,14.453038
20250707-105025_step030999_idx2,12.153064,6.9302435
20250707-105025_step030999_idx3,10.881419,8.302907
20250707-105025_step031999_idx0,12.036048,6.9338546
20250707-105025_step031999_idx1,11.8992195,7.3824363
20250707-105025_step031999_idx2,11.575435,8.201732
20250707-105025_step031999_idx3,12.312299,6.7803354
20250707-105025_step032999_idx0,12.179887,7.0025964
20250707-105025_step032999_idx1,12.134572,7.011184
20250707-105025_step032999_idx2,11.894645,7.2300577
20250707-105025_step032999_idx3,7.4756002,14.383917
20250707-105025_step033999_idx0,8.832317,11.063105
20250707-105025_step033999_idx1,10.212794,8.864461
20250707-105025_step033999_idx2,12.0629635,6.9312763
20250707-105025_step033999_idx3,11.984607,7.0281525
20250707-105025_step034999_idx0,11.461008,8.275231
20250707-105025_step034999_idx1,12.266542,6.952829
20250707-105025_step034999_idx2,12.1292095,6.9795914
20250707-105025_step034999_idx3,7.7233615,14.4112215
20250707-105025_step035999_idx0,12.343383,6.6667
20250707-105025_step035999_idx1,11.38236,7.9442906
20250707-105025_step035999_idx2,12.247016,7.0118055
20250707-105025_step035999_idx3,11.461008,8.275231
20250707-105025_step036999_idx0,11.761753,7.929077
20250707-105025_step036999_idx1,11.745266,7.9848423
20250707-105025_step036999_idx2,12.147201,6.9077473
20250707-105025_step036999_idx3,10.892985,8.557879
20250707-105025_step037999_idx0,11.407339,7.9337506
20250707-105025_step037999_idx1,9.990475,9.512469
20250707-105025_step037999_idx2,7.772821,14.473003
